price,year,odometer,manufacturer,condition,cylinders,fuel,title_status,transmission,drive,type,paint_color
6500,2007.0,178106.0,ram,good,8 cylinders,gas,clean,automatic,4wd,truck,silver
30995,2014.0,87912.0,outro,good,8 cylinders,other,clean,automatic,4wd,SUV,unknown
18999,2014.0,123063.0,nissan,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,grey
6500,2006.0,94000.0,outro,good,8 cylinders,gas,clean,automatic,rwd,sedan,white
12995,2012.0,98000.0,chevrolet,good,8 cylinders,gas,rebuilt,automatic,4wd,pickup,unknown
25000,2002.0,250000.0,ford,excellent,8 cylinders,diesel,clean,automatic,4wd,pickup,white
1000,1986.0,99999.0,outro,fair,6 cylinders,gas,missing,automatic,rwd,sedan,white
15857,2018.0,64109.0,kia,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
2900,2000.0,119000.0,chevrolet,fair,8 cylinders,gas,rebuilt,automatic,4wd,pickup,red
36990,2019.0,8141.0,outro,good,5 cylinders,gas,clean,other,fwd,sedan,white
22981,2019.0,35492.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,blue
5995,2008.0,138440.0,outro,good,5 cylinders,gas,clean,automatic,fwd,sedan,black
17995,2016.0,33784.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
14495,2014.0,94436.0,cadillac,good,6 cylinders,gas,clean,automatic,fwd,sedan,silver
26495,2015.0,31964.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
12500,2013.0,124300.0,chevrolet,good,8 cylinders,other,clean,automatic,4wd,SUV,unknown
19500,2018.0,88634.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,SUV,black
23990,2013.0,39664.0,lexus,good,6 cylinders,gas,clean,other,rwd,sedan,brown
19990,2016.0,13773.0,outro,good,4 cylinders,gas,clean,other,fwd,hatchback,unknown
25990,2014.0,82140.0,chevrolet,good,8 cylinders,other,clean,automatic,4wd,pickup,black
54998,2018.0,134853.0,gmc,good,8 cylinders,other,clean,automatic,4wd,pickup,black
21810,2015.0,84801.0,outro,good,4 cylinders,gas,clean,automatic,4wd,SUV,unknown
39999,2019.0,32791.0,bmw,good,4 cylinders,gas,clean,automatic,4wd,SUV,silver
33590,2019.0,10742.0,outro,good,5 cylinders,gas,clean,other,fwd,sedan,silver
16990,2016.0,17631.0,kia,good,4 cylinders,gas,clean,other,fwd,coupe,unknown
14895,2017.0,21893.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
31990,2020.0,2408.0,mazda,good,4 cylinders,gas,clean,other,rwd,other,white
23897,2014.0,58223.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,grey
22000,2010.0,13175.0,chevrolet,excellent,8 cylinders,gas,clean,manual,rwd,coupe,grey
24995,2007.0,92624.0,gmc,good,6 cylinders,diesel,clean,automatic,rwd,pickup,white
11500,2014.0,15000.0,nissan,like new,4 cylinders,gas,clean,automatic,fwd,sedan,custom
26590,2013.0,79540.0,jeep,good,6 cylinders,gas,clean,other,4wd,SUV,blue
40995,2019.0,34358.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
14991,2015.0,95306.0,gmc,good,8 cylinders,gas,clean,automatic,fwd,SUV,black
5100,1993.0,221345.0,toyota,good,4 cylinders,gas,clean,manual,rwd,pickup,red
33990,2013.0,181399.0,ford,excellent,8 cylinders,diesel,clean,automatic,4wd,truck,unknown
27990,2016.0,37007.0,ford,good,6 cylinders,gas,clean,automatic,4wd,pickup,blue
2700,2013.0,122000.0,chrysler,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,white
4995,2006.0,173446.0,dodge,good,6 cylinders,gas,rebuilt,automatic,rwd,sedan,unknown
26800,2014.0,11000.0,ram,like new,8 cylinders,gas,clean,other,4wd,truck,white
35990,2020.0,1548.0,dodge,good,8 cylinders,gas,clean,other,rwd,coupe,black
12000,2013.0,62368.0,bmw,good,8 cylinders,gas,rebuilt,automatic,rwd,coupe,blue
43275,2018.0,62892.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,black
37190,2014.0,73065.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
39999,2017.0,7000.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
7400,2007.0,111000.0,dodge,good,8 cylinders,gas,clean,automatic,rwd,sedan,red
43738,2020.0,7602.0,chevrolet,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,black
20921,2015.0,94280.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
39999,2006.0,57414.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,other,white
11500,2007.0,149000.0,ford,good,8 cylinders,gas,clean,automatic,4wd,truck,black
10000,2016.0,96000.0,outro,excellent,4 cylinders,gas,clean,automatic,4wd,SUV,white
36995,2013.0,58056.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
4500,2009.0,200000.0,chevrolet,fair,8 cylinders,gas,clean,automatic,4wd,pickup,silver
19888,2015.0,33058.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,coupe,unknown
9257,2012.0,123077.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
11308,2016.0,51747.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
37823,2014.0,84834.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,black
8595,2007.0,149570.0,cadillac,excellent,8 cylinders,gas,clean,automatic,fwd,SUV,black
8500,2012.0,97813.0,volkswagen,excellent,4 cylinders,diesel,clean,automatic,fwd,sedan,blue
22988,2018.0,59692.0,ford,like new,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
11499,2011.0,144825.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
25237,2019.0,27970.0,honda,good,4 cylinders,other,clean,automatic,fwd,sedan,silver
4999,2012.0,127684.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
5995,2004.0,140018.0,chevrolet,good,6 cylinders,gas,clean,automatic,4wd,SUV,red
35998,2015.0,104286.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
58990,2019.0,15.0,chevrolet,excellent,8 cylinders,diesel,clean,automatic,4wd,pickup,white
7995,2003.0,191712.0,ford,good,8 cylinders,gas,clean,automatic,4wd,SUV,white
9999,2018.0,39808.0,kia,good,4 cylinders,gas,rebuilt,automatic,fwd,sedan,black
7995,2007.0,80377.0,subaru,excellent,4 cylinders,gas,clean,automatic,4wd,SUV,red
3900,2004.0,138000.0,outro,excellent,5 cylinders,gas,clean,automatic,fwd,sedan,grey
48900,2018.0,30635.0,ford,excellent,8 cylinders,gas,clean,automatic,4wd,truck,white
32000,1966.0,24000.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,rwd,coupe,custom
37590,2012.0,30323.0,chevrolet,good,8 cylinders,other,clean,other,rwd,coupe,black
38990,2018.0,10729.0,lexus,good,6 cylinders,gas,clean,other,fwd,sedan,silver
21590,2019.0,7898.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,sedan,blue
8000,2008.0,77319.0,bmw,excellent,6 cylinders,gas,clean,automatic,4wd,coupe,grey
7500,2007.0,117035.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,silver
13000,2015.0,124701.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,SUV,white
39990,2019.0,8373.0,nissan,good,6 cylinders,gas,clean,other,rwd,coupe,white
7290,2012.0,110552.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
3450,2010.0,189765.0,dodge,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
8900,1997.0,86158.0,outro,good,8 cylinders,gas,clean,automatic,fwd,hatchback,white
44995,2018.0,29138.0,ford,good,8 cylinders,gas,clean,automatic,4wd,truck,unknown
4000,2010.0,136304.0,chevrolet,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
7995,2010.0,49993.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
26990,2014.0,63129.0,chevrolet,good,6 cylinders,gas,clean,automatic,4wd,pickup,black
17995,2016.0,106245.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
15999,2012.0,89884.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,SUV,unknown
16000,2018.0,18000.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,black
25989,2013.0,84103.0,toyota,good,6 cylinders,gas,clean,automatic,4wd,truck,silver
12260,2005.0,74665.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,white
17900,2011.0,181000.0,toyota,excellent,6 cylinders,gas,clean,automatic,4wd,truck,silver
11499,2013.0,168525.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
34590,2015.0,35423.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
34990,2020.0,12666.0,cadillac,good,6 cylinders,gas,clean,other,rwd,sedan,black
11900,2012.0,121621.0,toyota,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,black
29990,2017.0,25196.0,honda,good,4 cylinders,other,clean,other,fwd,SUV,white
2900,2003.0,1.0,mazda,good,4 cylinders,gas,clean,automatic,fwd,sedan,grey
39998,2016.0,42418.0,ford,good,6 cylinders,gas,clean,automatic,4wd,pickup,blue
23995,2017.0,22570.0,buick,good,6 cylinders,gas,rebuilt,automatic,fwd,SUV,silver
29997,2015.0,144071.0,toyota,good,6 cylinders,gas,clean,manual,4wd,truck,unknown
6900,2014.0,174825.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
29990,2016.0,17302.0,chevrolet,good,6 cylinders,gas,clean,other,4wd,pickup,red
34990,2019.0,3578.0,ford,good,8 cylinders,gas,clean,other,4wd,pickup,white
31981,2015.0,1.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
59999,2019.0,28073.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,black
3300,2007.0,200000.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,red
11900,2008.0,110900.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
6495,2012.0,153645.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,silver
16998,2017.0,60389.0,mazda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
26990,2016.0,7512.0,mazda,good,4 cylinders,gas,clean,other,rwd,other,red
4500,2006.0,144221.0,chevrolet,good,6 cylinders,gas,clean,automatic,fwd,hatchback,blue
5000,1962.0,60000.0,chevrolet,fair,8 cylinders,gas,clean,automatic,rwd,sedan,red
23995,2014.0,90902.0,jeep,excellent,6 cylinders,gas,clean,manual,4wd,SUV,unknown
7995,2006.0,98000.0,mercedes-benz,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,white
113,2016.0,132524.0,ford,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
18991,2020.0,21792.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,black
29990,2018.0,43511.0,audi,good,6 cylinders,gas,clean,automatic,4wd,sedan,white
58850,2017.0,25051.0,ram,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
10995,2007.0,111710.0,toyota,excellent,6 cylinders,gas,clean,automatic,4wd,sedan,unknown
36590,2020.0,3137.0,kia,good,4 cylinders,other,clean,other,fwd,sedan,red
607,2014.0,68714.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,unknown
45225,2020.0,14833.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,pickup,unknown
4200,2012.0,177264.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
12921,2012.0,118979.0,nissan,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
8699,2012.0,84498.0,honda,good,4 cylinders,hybrid,clean,automatic,fwd,sedan,black
8497,2014.0,70683.0,dodge,good,6 cylinders,gas,clean,automatic,fwd,sedan,silver
8500,2007.0,149200.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
116,2002.0,214689.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,SUV,unknown
10495,2016.0,71835.0,ford,good,4 cylinders,hybrid,clean,automatic,fwd,wagon,custom
47950,2018.0,61450.0,ram,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
6999,2012.0,90876.0,nissan,like new,4 cylinders,gas,clean,automatic,fwd,sedan,blue
25590,2018.0,30896.0,outro,good,6 cylinders,other,clean,other,rwd,sedan,unknown
8995,2012.0,138928.0,gmc,good,4 cylinders,gas,clean,other,fwd,SUV,green
38990,2019.0,23208.0,ford,good,8 cylinders,gas,clean,other,4wd,pickup,white
4595,2005.0,257708.0,ford,good,6 cylinders,gas,clean,automatic,4wd,pickup,custom
17990,2014.0,43709.0,honda,good,4 cylinders,other,clean,other,fwd,other,unknown
10000,2016.0,95000.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
27995,2016.0,89738.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
9800,2014.0,180101.0,ford,like new,4 cylinders,gas,clean,automatic,fwd,mini-van,blue
12000,2014.0,22000.0,nissan,like new,4 cylinders,gas,clean,automatic,fwd,sedan,blue
5500,1995.0,175000.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
33999,2018.0,16975.0,bmw,good,4 cylinders,gas,clean,other,4wd,SUV,blue
16900,2018.0,40611.0,buick,good,6 cylinders,other,clean,automatic,fwd,SUV,unknown
22998,2015.0,96665.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,4wd,coupe,black
12999,2013.0,85102.0,honda,excellent,4 cylinders,gas,clean,other,fwd,SUV,unknown
10550,2016.0,113448.0,jeep,good,4 cylinders,gas,clean,automatic,4wd,SUV,custom
42995,2018.0,71423.0,ram,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
16995,2013.0,154302.0,infiniti,good,6 cylinders,gas,clean,automatic,4wd,wagon,white
23990,2017.0,18446.0,ford,good,8 cylinders,gas,clean,other,fwd,hatchback,blue
28590,2017.0,102.0,chevrolet,good,6 cylinders,gas,clean,other,4wd,pickup,red
6950,2010.0,169467.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,black
6000,2010.0,104000.0,dodge,excellent,6 cylinders,gas,clean,automatic,4wd,sedan,black
27590,2017.0,12459.0,bmw,good,6 cylinders,gas,clean,other,rwd,coupe,silver
9000,2008.0,116229.0,toyota,good,6 cylinders,gas,clean,automatic,fwd,van,blue
3500,2008.0,140000.0,dodge,excellent,6 cylinders,gas,clean,automatic,rwd,van,white
16591,2014.0,46429.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,SUV,unknown
3950,2016.0,78318.0,outro,like new,6 cylinders,gas,clean,automatic,4wd,sedan,black
1800,2003.0,213000.0,ford,good,6 cylinders,gas,clean,manual,rwd,truck,green
4000,2004.0,145000.0,gmc,fair,8 cylinders,gas,clean,automatic,rwd,SUV,white
11900,2008.0,84000.0,ford,like new,6 cylinders,gas,clean,automatic,rwd,pickup,white
30990,2019.0,23366.0,chevrolet,good,6 cylinders,other,clean,other,4wd,pickup,unknown
14500,2010.0,77000.0,mercedes-benz,excellent,6 cylinders,gas,clean,automatic,4wd,sedan,white
59999,2018.0,35425.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,black
26995,2007.0,169188.0,toyota,excellent,8 cylinders,gas,clean,automatic,4wd,SUV,custom
10499,2010.0,162597.0,ford,good,8 cylinders,gas,clean,automatic,rwd,pickup,white
10900,2008.0,94000.0,audi,good,6 cylinders,gas,clean,automatic,4wd,sedan,unknown
9995,2010.0,170064.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
5600,2009.0,102000.0,hyundai,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,red
43988,2017.0,1.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
17995,2007.0,169500.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,SUV,yellow
3999,2010.0,165000.0,honda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,silver
11995,2003.0,143661.0,chevrolet,good,8 cylinders,gas,rebuilt,automatic,rwd,other,white
37590,2017.0,25846.0,toyota,good,8 cylinders,other,clean,automatic,fwd,pickup,unknown
16995,2010.0,90070.0,ford,good,8 cylinders,gas,clean,automatic,rwd,coupe,black
22990,2014.0,145475.0,infiniti,excellent,8 cylinders,gas,clean,automatic,4wd,SUV,silver
12995,2012.0,34865.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,custom
7595,2011.0,118878.0,volkswagen,good,5 cylinders,gas,clean,automatic,fwd,sedan,black
21990,2016.0,45350.0,toyota,good,4 cylinders,other,clean,other,fwd,sedan,white
22997,2015.0,55920.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,sedan,white
4000,2008.0,231736.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,red
14500,2008.0,201268.0,toyota,excellent,8 cylinders,gas,clean,automatic,rwd,pickup,unknown
20999,2017.0,106740.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,SUV,unknown
22990,2015.0,45940.0,acura,good,6 cylinders,gas,clean,automatic,fwd,sedan,black
6990,2013.0,134542.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,sedan,white
2800,2001.0,204000.0,infiniti,good,6 cylinders,gas,clean,automatic,fwd,sedan,brown
23800,2011.0,189000.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,truck,silver
8488,2015.0,74807.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,sedan,red
266,2014.0,92572.0,dodge,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
11995,2016.0,83619.0,hyundai,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
5995,2003.0,100954.0,volkswagen,good,4 cylinders,gas,clean,automatic,fwd,hatchback,orange
8900,2013.0,103255.0,honda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,brown
14259,2019.0,24110.0,chevrolet,good,8 cylinders,gas,clean,automatic,fwd,hatchback,unknown
14590,2012.0,80465.0,bmw,good,6 cylinders,other,clean,other,rwd,coupe,black
39990,2020.0,549.0,ford,good,8 cylinders,gas,clean,other,rwd,coupe,blue
4500,2005.0,241741.0,toyota,good,8 cylinders,gas,clean,automatic,4wd,SUV,grey
16590,2014.0,40364.0,volkswagen,good,4 cylinders,gas,clean,automatic,fwd,wagon,red
6990,2010.0,214332.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,sedan,blue
17383,2010.0,128598.0,jeep,like new,6 cylinders,gas,clean,automatic,4wd,other,green
4950,2007.0,166510.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
39590,2019.0,2066.0,honda,good,4 cylinders,gas,clean,other,fwd,sedan,unknown
22988,2018.0,37617.0,gmc,excellent,8 cylinders,gas,clean,automatic,rwd,pickup,white
10000,2002.0,180000.0,ford,fair,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
12995,2011.0,113000.0,toyota,excellent,6 cylinders,gas,clean,automatic,fwd,van,grey
22500,1964.0,100000.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
6999,2003.0,115912.0,ford,good,6 cylinders,gas,clean,automatic,4wd,hatchback,silver
36000,2014.0,125000.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,white
31995,2015.0,99000.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
21998,2019.0,13251.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,wagon,white
27500,2018.0,36016.0,acura,like new,6 cylinders,gas,clean,automatic,4wd,SUV,blue
36990,2017.0,15443.0,ford,good,6 cylinders,other,clean,automatic,4wd,pickup,red
6500,2007.0,199000.0,gmc,good,8 cylinders,gas,clean,automatic,rwd,SUV,silver
32499,2016.0,79124.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
13900,1998.0,101342.0,jeep,excellent,6 cylinders,gas,clean,manual,4wd,offroad,blue
39988,2017.0,48656.0,outro,like new,6 cylinders,gas,clean,automatic,4wd,sedan,unknown
2900,1997.0,165250.0,toyota,good,4 cylinders,diesel,clean,automatic,fwd,sedan,unknown
17311,2015.0,76012.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,sedan,black
47999,2018.0,39202.0,ford,good,6 cylinders,gas,clean,automatic,4wd,truck,custom
31995,2018.0,22393.0,ford,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,silver
58800,2019.0,43803.0,ram,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
123,2002.0,111192.0,subaru,fair,4 cylinders,gas,clean,manual,4wd,wagon,white
8999,2013.0,79000.0,outro,good,4 cylinders,gas,clean,automatic,4wd,SUV,unknown
6895,2001.0,214684.0,toyota,good,6 cylinders,gas,clean,automatic,rwd,other,silver
7995,2012.0,150415.0,jeep,good,4 cylinders,gas,clean,other,fwd,SUV,blue
12950,2014.0,75616.0,ford,good,8 cylinders,gas,clean,automatic,4wd,SUV,white
21950,2015.0,112081.0,toyota,excellent,6 cylinders,gas,clean,automatic,rwd,truck,white
14495,2013.0,122238.0,bmw,good,6 cylinders,diesel,clean,automatic,4wd,SUV,white
26990,2018.0,4476.0,gmc,good,8 cylinders,gas,clean,other,4wd,other,unknown
17590,2011.0,57107.0,toyota,good,4 cylinders,other,clean,other,fwd,wagon,silver
27988,2012.0,94001.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
26590,2017.0,24667.0,kia,good,6 cylinders,gas,clean,other,rwd,sedan,black
3800,2010.0,89000.0,chrysler,good,6 cylinders,gas,rebuilt,automatic,fwd,sedan,unknown
5995,2007.0,147921.0,chrysler,good,6 cylinders,gas,clean,automatic,fwd,sedan,black
35590,2018.0,28162.0,audi,good,6 cylinders,gas,clean,other,4wd,wagon,unknown
10995,2012.0,119820.0,chrysler,like new,6 cylinders,gas,clean,automatic,rwd,sedan,black
9995,2011.0,120344.0,cadillac,like new,6 cylinders,gas,clean,automatic,rwd,coupe,unknown
21900,2005.0,65000.0,toyota,good,8 cylinders,gas,clean,automatic,rwd,pickup,silver
24990,2019.0,12495.0,subaru,good,4 cylinders,gas,clean,other,4wd,hatchback,white
322,2017.0,20288.0,lexus,good,4 cylinders,gas,clean,automatic,rwd,sedan,unknown
58995,2016.0,82016.0,gmc,good,8 cylinders,diesel,clean,automatic,4wd,pickup,black
35990,2019.0,31540.0,outro,good,other,gas,clean,other,rwd,sedan,white
399,2021.0,9542.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
38990,2015.0,47518.0,ford,good,6 cylinders,gas,clean,other,4wd,pickup,red
8990,2008.0,157741.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,wagon,unknown
7500,1989.0,140000.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,convertible,red
14500,2017.0,79280.0,nissan,excellent,6 cylinders,gas,clean,automatic,fwd,mini-van,white
14990,2016.0,30678.0,kia,good,4 cylinders,gas,clean,other,fwd,wagon,brown
19888,2018.0,24850.0,buick,good,6 cylinders,gas,clean,automatic,fwd,SUV,unknown
6500,2004.0,164677.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,blue
15995,2012.0,126897.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,black
8990,2013.0,115317.0,dodge,excellent,6 cylinders,gas,clean,automatic,fwd,mini-van,black
17974,2018.0,19146.0,chevrolet,good,4 cylinders,gas,clean,other,fwd,sedan,red
10990,2013.0,81557.0,nissan,good,4 cylinders,gas,clean,other,fwd,sedan,red
